0
0.9556
0.9523
0.9473
0.9517
0.9491
0.938
0.9517
0.949
0.9402
0.9517
0.9492
0.9391
0.9517
0.949
0.9378
0.9517
0.9491
0.9406
0.9517
0.949
0.9385
0.9517
0.9496
0.9395
0.9517
0.9489
0.9381
0.9517
0.9491
0.9387
