0
0.9568
0.9563
0.9522
0.953
0.9544
0.9439
0.953
0.9541
0.945
0.953
0.9548
0.9446
0.953
0.9548
0.9448
0.953
0.9548
0.9447
0.953
0.9542
0.9436
0.953
0.9547
0.9452
0.953
0.9545
0.9444
0.953
0.9545
0.9442
