0
0.8843
0.9575
0.9497
0.9377
0.916
0.896
0.881
0.9421
0.9437
0.9522
0.9381
0.916
0.896
0.881
0.9431
0.946
0.9522
0.9381
0.916
0.896
0.881
0.9451
0.9455
0.9522
0.9381
0.916
0.896
0.881
0.9475
0.9434
0.9522
0.9381
0.916
0.896
0.881
